customer_id,invoice_id,age,gender,location,industry,business_type,years_with_company,income_revenue,credit_score,credit_limit,outstanding_balance,debt_ratio,invoice_amount,invoice_date,due_date,payment_date,payment_delay,invoice_month,invoice_year,hist_paid_ratio,hist_late_ratio,avg_delay,max_delay,payment_volatility,delay_trend,streak,payment_count_so_far,credit_utilization,overdue_days_normalized,risk_composite,days_since_last_payment,is_bad_payer,is_late_invoice,invoice_frequency,industry_risk_factor,seasonal_factor,amount_normalized,credit_score_normalized,customer_age_normalized,customer_age_months
CUST-000155,INV-CUST-000155-0018,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,21675.03,2023-01-10,2023-02-24,2023-02-15,-9.0,1,2023,0.4444,0.5556,8.6111,99,25.2722,-2.5,1,18,0.4326,0.0,0.434,54,1,0,1.0575,0.5,1.1,0.001798,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0023,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,18693.21,2023-01-10,2023-02-09,2023-04-09,59.0,1,2023,0.4091,0.5909,11.9545,99,26.5304,18.1,-2,22,0.4326,0.6556,0.4481,-46,1,1,1.0575,0.5,1.1,0.001548,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0021,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,22324.04,2023-02-25,2023-04-26,,,2,2023,0.45,0.55,7.8,99,24.1114,1.6,1,20,0.4326,0.0,0.4318,40,1,1,1.0575,0.5,1.1732,0.001852,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0016,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,10369.58,2023-04-11,2023-06-10,2023-05-31,-10.0,4,2023,0.4375,0.5625,10.0625,99,26.364,-2.9,2,16,0.4326,0.0,0.4368,185,1,0,1.0575,0.5,1.1732,0.000851,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0019,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,9769.98,2023-06-07,2023-06-22,2023-06-25,3.0,6,2023,0.4211,0.5789,8.3158,99,24.63,1.1,-1,19,0.4326,0.0333,0.4434,182,1,1,1.0575,0.5,1.0,0.000801,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0024,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,18402.8,2023-10-07,2023-10-22,2023-10-27,5.0,10,2023,0.3913,0.6087,11.6522,99,25.986,6.5,-3,23,0.4326,0.0556,0.4553,204,1,1,1.0575,0.5,0.8268,0.001524,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0020,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,7463.45,2023-10-09,2023-11-23,2023-11-21,-2.0,10,2023,0.45,0.55,7.8,99,24.1114,1.6,1,20,0.4326,0.0,0.4318,286,1,0,1.0575,0.5,0.8268,0.000608,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0028,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,15614.59,2023-12-04,2024-02-02,2024-02-07,5.0,12,2023,0.3333,0.6667,11.2593,99,24.0579,-1.0,-7,27,0.4326,0.0556,0.4784,182,1,1,1.0575,0.5,1.0,0.00129,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0025,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,29422.62,2024-03-03,2024-05-02,2024-05-17,15.0,3,2024,0.375,0.625,11.7917,99,25.4476,-0.9,-4,24,0.4326,0.1667,0.4618,332,1,1,1.0575,0.5,1.2,0.002446,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0026,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,20959.79,2024-03-11,2024-04-25,2024-05-06,11.0,3,2024,0.36,0.64,11.76,99,24.934,-11.8,-5,25,0.4326,0.1222,0.4678,320,1,1,1.0575,0.5,1.2,0.001738,0.752727,0.449664,80
CUST-000155,INV-CUST-000155-0027,6,Female,Aswan,Agriculture,B2C,6.7,101693.94,714,76751.74,33205.17,0.476,17728.11,2024-03-17,2024-04-01,2024-04-06,5.0,3,2024,0.3462,0.6538,11.5,99,24.4843,-10.2,-6,26,0.4326,0.0556,0.4733,306,1,1,1.0575,0.5,1.2,0.001467,0.752727,0.449664,80
CUST-000156,INV-CUST-000156-0001,11,Female,Tanta,Food & Beverage,B2B,11.1,60595.1,540,63548.85,32536.71,0.722,18765.33,2022-01-01,2022-01-16,2022-02-09,24.0,1,2022,0.0,1.0,24.0,24,0.0,0.0,-1,1,0.512,0.2667,0.6665,0,1,1,1.6366,0.4,1.1,0.001554,0.436364,0.744966,133
CUST-000156,INV-CUST-000156-0002,11,Female,Tanta,Food & Beverage,B2B,11.1,60595.1,540,63548.85,32536.71,0.722,8607.43,2022-01-16,2022-02-15,2022-02-13,-2.0,1,2022,0.5,0.5,11.0,24,13.0,0.0,1,2,0.512,0.0,0.4665,15,1,0,1.6366,0.4,1.1,0.000704,0.436364,0.744966,133
CUST-000156,INV-CUST-000156-0005,11,Female,Tanta,Food & Beverage,B2B,11.1,60595.1,540,63548.85,32536.71,0.722,5821.31,2022-03-02,2022-05-01,2022-05-28,27.0,3,2022,0.4,0.6,17.2,45,19.5898,5.3,-2,5,0.512,0.3,0.5065,0,1,1,1.6366,0.4,1.2,0.00047,0.436364,0.744966,133
CUST-000156,INV-CUST-000156-0003,11,Female,Tanta,Food & Beverage,B2B,11.1,60595.1,540,63548.85,32536.71,0.722,10689.04,2022-03-12,2022-03-27,2022-03-19,-8.0,3,2022,0.6667,0.3333,4.6667,24,13.8884,0.0,2,3,0.512,0.0,0.3999,50,1,0,1.6366,0.4,1.2,0.000878,0.436364,0.744966,133
CUST-000156,INV-CUST-000156-0004,11,Female,Tanta,Food & Beverage,B2B,11.1,60595.1,540,63548.85,32536.71,0.722,9333.89,2022-04-04,2022-05-04,2022-06-18,45.0,4,2022,0.5,0.5,14.75,45,21.2058,0.0,-1,4,0.512,0.5,0.4665,53,1,1,1.6366,0.4,1.1732,0.000765,0.436364,0.744966,133
CUST-000157,INV-CUST-000157-0001,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,94616.62,2022-01-01,2022-02-15,2022-02-16,1.0,1,2022,0.0,1.0,1.0,1,0.0,0.0,-1,1,0.3067,0.0111,0.5347,0,0,1,1.1959,0.25,1.1,0.007904,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0002,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,110455.47,2022-02-01,2022-03-03,2022-02-28,-3.0,2,2022,0.5,0.5,-1.0,1,2.0,0.0,1,2,0.3067,0.0,0.3347,31,0,0,1.1959,0.25,1.1732,0.009229,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0003,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,41391.82,2022-02-20,2022-04-21,2022-04-20,-1.0,2,2022,0.6667,0.3333,-1.0,1,1.633,0.0,2,3,0.3067,0.0,0.268,30,0,0,1.1959,0.25,1.1732,0.003448,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0004,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,48339.97,2022-03-26,2022-04-25,2022-04-23,-2.0,3,2022,0.75,0.25,-1.25,1,1.479,0.0,3,4,0.3067,0.0,0.2347,44,0,0,1.1959,0.25,1.2,0.00403,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0008,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,93318.97,2022-04-16,2022-06-15,2022-06-13,-2.0,4,2022,0.625,0.375,-0.5,2,1.6583,0.2,1,8,0.3067,0.0,0.2847,-15,0,0,1.1959,0.25,1.1732,0.007795,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0005,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,99477.36,2022-04-23,2022-05-08,2022-05-08,0.0,4,2022,0.8,0.2,-1.0,1,1.4142,-0.1,4,5,0.3067,0.0,0.2147,52,0,0,1.1959,0.25,1.1732,0.00831,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0006,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,103523.1,2022-05-16,2022-06-30,2022-07-01,1.0,5,2022,0.6667,0.3333,-0.6667,1,1.4907,0.9,-1,6,0.3067,0.0111,0.268,55,0,1,1.1959,0.25,1.1,0.008649,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0007,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,46445.26,2022-05-25,2022-06-24,2022-06-26,2.0,5,2022,0.5714,0.4286,-0.2857,2,1.666,0.9,-2,7,0.3067,0.0222,0.3061,44,0,1,1.1959,0.25,1.1,0.003871,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0011,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,61427.11,2022-09-18,2022-11-02,2022-11-03,1.0,9,2022,0.6364,0.3636,-0.9091,2,1.9285,-0.3,-1,11,0.3067,0.0111,0.2801,80,0,1,1.1959,0.25,0.8,0.005125,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0010,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,80978.89,2022-10-07,2022-11-06,2022-11-03,-3.0,10,2022,0.7,0.3,-1.1,2,1.9209,-1.4,3,10,0.3067,0.0,0.2547,119,0,0,1.1959,0.25,0.8268,0.006762,0.863636,0.543624,97
CUST-000157,INV-CUST-000157-0009,8,Female,Tanta,Healthcare,B2B,8.1,337168.95,775,80025.76,24543.44,0.422,53252.11,2022-10-08,2022-10-23,2022-10-19,-4.0,10,2022,0.6667,0.3333,-0.8889,2,1.9116,-1.1,2,9,0.3067,0.0,0.268,140,0,0,1.1959,0.25,0.8268,0.004441,0.863636,0.543624,97
CUST-000158,INV-CUST-000158-0001,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,7343.02,2022-01-01,2022-03-02,2022-02-25,-5.0,1,2022,1.0,0.0,-5.0,-5,0.0,0.0,1,1,0.1523,0.0,0.119,0,0,0,1.0927,0.3,1.1,0.000598,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0002,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,2063.4,2022-01-21,2022-02-20,2022-02-15,-5.0,1,2022,1.0,0.0,-5.0,-5,0.0,0.0,2,2,0.1523,0.0,0.119,20,0,0,1.0927,0.3,1.1,0.000156,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0003,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,2318.24,2022-02-26,2022-04-12,2022-04-14,2.0,2,2022,0.6667,0.3333,-2.6667,2,3.2998,0.0,-1,3,0.1523,0.0222,0.2523,36,0,1,1.0927,0.3,1.1732,0.000177,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0005,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,4494.2,2022-04-03,2022-04-18,2022-04-20,2.0,4,2022,0.4,0.6,-0.8,2,3.4293,2.1,-3,5,0.1523,0.0222,0.359,32,0,1,1.0927,0.3,1.1732,0.000359,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0004,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5449.04,2022-04-07,2022-05-22,2022-05-24,2.0,4,2022,0.5,0.5,-1.5,2,3.5,0.0,-2,4,0.1523,0.0222,0.319,56,0,1,1.0927,0.3,1.1732,0.000439,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0008,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,4931.63,2022-04-30,2022-06-14,2022-06-14,0.0,4,2022,0.625,0.375,-1.25,2,2.9475,-0.8,3,8,0.1523,0.0,0.269,-1,0,0,1.0927,0.3,1.1732,0.000396,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0006,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,7388.49,2022-05-06,2022-06-20,2022-06-16,-4.0,5,2022,0.5,0.5,-1.3333,2,3.35,0.2,1,6,0.1523,0.0,0.319,45,0,0,1.0927,0.3,1.1,0.000602,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0009,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,2799.57,2022-05-09,2022-06-23,2022-06-24,1.0,5,2022,0.5556,0.4444,-1.0,2,2.8674,0.2,-1,9,0.1523,0.0111,0.2968,-12,0,1,1.0927,0.3,1.1,0.000218,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0007,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,3639.89,2022-07-12,2022-07-27,2022-07-25,-2.0,7,2022,0.5714,0.4286,-1.4286,2,3.1102,-1.4,2,7,0.1523,0.0,0.2904,92,0,0,1.0927,0.3,0.9,0.000288,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0013,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,4054.78,2022-08-29,2022-09-13,2022-09-08,-5.0,8,2022,0.5385,0.4615,-1.2308,2,3.0167,-1.3,1,13,0.1523,0.0,0.3036,20,0,0,1.0927,0.3,0.8268,0.000323,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0018,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,3309.75,2022-09-30,2022-11-29,2022-11-27,-2.0,9,2022,0.6111,0.3889,-1.6111,2,2.9465,0.3,2,18,0.1523,0.0,0.2745,-48,0,0,1.0927,0.3,0.8,0.00026,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0016,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,1429.66,2022-10-13,2022-10-28,2022-10-30,2.0,10,2022,0.5625,0.4375,-1.375,2,2.9974,0.3,-1,16,0.1523,0.0222,0.294,5,0,1,1.0927,0.3,0.8268,0.000103,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0010,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,3126.49,2022-10-16,2022-11-15,2022-11-17,2.0,10,2022,0.5,0.5,-0.7,2,2.8653,1.5,-2,10,0.1523,0.0222,0.319,128,0,1,1.0927,0.3,0.8268,0.000245,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0012,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,4261.54,2022-10-25,2022-11-09,2022-11-10,1.0,10,2022,0.5,0.5,-0.9167,2,2.9285,-0.4,-1,12,0.1523,0.0111,0.319,97,0,1,1.0927,0.3,0.8268,0.00034,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0011,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,4657.1,2022-11-07,2022-11-22,2022-11-17,-5.0,11,2022,0.5455,0.4545,-1.0909,2,2.9986,-0.4,1,11,0.1523,0.0,0.3008,130,0,0,1.0927,0.3,0.9,0.000373,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0014,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,2231.29,2022-11-22,2022-12-07,2022-12-03,-4.0,11,2022,0.5714,0.4286,-1.4286,2,2.9932,-1.2,2,14,0.1523,0.0,0.2904,85,0,0,1.0927,0.3,0.9,0.00017,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0019,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,2830.85,2022-12-09,2023-01-08,2023-01-06,-2.0,12,2022,0.6316,0.3684,-1.6316,2,2.8693,0.0,3,19,0.1523,0.0,0.2664,2,0,0,1.0927,0.3,1.0,0.00022,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0017,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,7354.5,2023-03-09,2023-05-08,2023-05-03,-5.0,3,2023,0.5882,0.4118,-1.5882,2,3.0304,0.6,1,17,0.1523,0.0,0.2837,132,0,0,1.0927,0.3,1.2,0.000599,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0021,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,4031.02,2023-03-17,2023-05-01,2023-05-17,16.0,3,2023,0.5714,0.4286,-0.619,16,4.6749,4.6,-2,21,0.1523,0.1778,0.2904,60,0,1,1.0927,0.3,1.2,0.000321,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0015,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5030.75,2023-04-08,2023-06-07,2023-06-03,-4.0,4,2023,0.6,0.4,-1.6,2,2.962,-0.3,3,15,0.1523,0.0,0.279,202,0,0,1.0927,0.3,1.1732,0.000404,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0023,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,2065.78,2023-04-08,2023-05-23,2023-05-25,2.0,4,2023,0.5652,0.4348,-0.5652,16,4.5092,0.4,-1,23,0.1523,0.0222,0.2929,42,0,1,1.0927,0.3,1.1732,0.000156,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0025,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5395.15,2023-05-20,2023-06-04,2023-06-04,0.0,5,2023,0.6,0.4,-0.68,16,4.3792,-3.4,2,25,0.1523,0.0,0.279,44,0,0,1.0927,0.3,1.1,0.000435,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0020,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5269.85,2023-08-13,2023-10-12,2023-10-14,2.0,8,2023,0.6,0.4,-1.45,2,2.9065,0.3,-1,20,0.1523,0.0222,0.279,229,0,1,1.0927,0.3,0.8268,0.000424,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0028,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5345.09,2023-09-14,2023-10-29,2023-11-10,12.0,9,2023,0.6071,0.3929,-0.4286,16,4.8508,3.0,-1,28,0.1523,0.1333,0.2761,101,0,1,1.0927,0.3,0.8,0.000431,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0026,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,2807.54,2023-09-18,2023-11-17,2023-11-12,-5.0,9,2023,0.6154,0.3846,-0.8462,16,4.3738,-0.8,3,26,0.1523,0.0,0.2728,145,0,0,1.0927,0.3,0.8,0.000218,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0022,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5585.81,2023-10-14,2023-12-13,2023-12-11,-2.0,10,2023,0.5909,0.4091,-0.6818,16,4.5765,1.8,1,22,0.1523,0.0,0.2826,251,0,0,1.0927,0.3,0.8268,0.000451,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0031,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,3082.69,2023-10-23,2023-12-07,2023-12-05,-2.0,10,2023,0.6129,0.3871,-0.4839,16,4.7033,-1.6,2,31,0.1523,0.0,0.2738,80,0,0,1.0927,0.3,0.8268,0.000241,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0024,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5026.04,2023-11-22,2024-01-21,2024-01-17,-4.0,11,2023,0.5833,0.4167,-0.7083,16,4.4673,-2.6,1,24,0.1523,0.0,0.2857,250,0,0,1.0927,0.3,0.9,0.000404,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0030,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,4964.78,2023-11-28,2024-01-27,2024-01-23,-4.0,11,2023,0.6,0.4,-0.4333,16,4.7727,0.7,1,30,0.1523,0.0,0.279,136,0,0,1.0927,0.3,0.9,0.000399,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0041,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,7237.05,2024-01-31,2024-03-31,2024-04-01,1.0,1,2024,0.5854,0.4146,-0.3171,16,4.4362,0.7,-1,41,0.1523,0.0111,0.2848,-20,0,1,1.0927,0.3,1.1,0.000589,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0038,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,3289.74,2024-02-17,2024-03-18,2024-03-20,2.0,2,2024,0.5789,0.4211,-0.2895,16,4.582,0.6,-1,38,0.1523,0.0222,0.2874,57,0,1,1.0927,0.3,1.1732,0.000259,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0035,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,3637.83,2024-03-27,2024-05-11,2024-05-10,-1.0,3,2024,0.6,0.4,-0.4571,16,4.4743,-0.2,2,35,0.1523,0.0,0.279,156,0,0,1.0927,0.3,1.2,0.000288,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0042,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,3714.79,2024-05-11,2024-05-26,2024-05-22,-4.0,5,2024,0.5952,0.4048,-0.4048,16,4.4189,-1.1,1,42,0.1523,0.0,0.2809,61,0,0,1.0927,0.3,1.1,0.000294,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0029,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,3275.16,2024-06-15,2024-07-15,2024-07-18,3.0,6,2024,0.5862,0.4138,-0.3103,16,4.8073,2.3,-2,29,0.1523,0.0333,0.2845,356,0,1,1.0927,0.3,1.0,0.000257,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0032,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5854.72,2024-06-18,2024-07-03,2024-07-04,1.0,6,2024,0.5938,0.4062,-0.4375,16,4.6364,-2.7,-1,32,0.1523,0.0111,0.2815,299,0,1,1.0927,0.3,1.0,0.000473,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0027,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,4317.68,2024-06-29,2024-07-14,2024-07-12,-2.0,6,2024,0.6296,0.3704,-0.8889,16,4.2976,-0.9,4,27,0.1523,0.0,0.2671,410,0,0,1.0927,0.3,1.0,0.000345,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0034,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,2375.05,2024-08-15,2024-10-14,2024-10-11,-3.0,8,2024,0.5882,0.4118,-0.4412,16,4.5387,0.6,1,34,0.1523,0.0,0.2837,317,0,0,1.0927,0.3,0.8268,0.000182,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0037,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,1678.95,2024-10-05,2024-12-04,2024-11-29,-5.0,10,2024,0.5946,0.4054,-0.3514,16,4.6279,-0.3,1,37,0.1523,0.0,0.2811,308,0,0,1.0927,0.3,0.8268,0.000124,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0033,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5089.33,2024-10-21,2024-11-05,2024-11-07,2.0,10,2024,0.5758,0.4242,-0.3636,16,4.5847,0.3,-2,33,0.1523,0.0222,0.2887,404,0,1,1.0927,0.3,0.8268,0.000409,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0036,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5270.47,2024-11-16,2024-12-31,2025-01-08,8.0,11,2024,0.5833,0.4167,-0.2222,16,4.6255,1.1,-1,36,0.1523,0.0889,0.2857,370,0,1,1.0927,0.3,0.9,0.000424,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0039,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5457.19,2025-02-14,2025-03-16,2025-03-16,0.0,2,2025,0.5897,0.4103,-0.2821,16,4.5232,-0.4,1,39,0.1523,0.0,0.2831,400,0,0,1.0927,0.3,1.1732,0.00044,0.665455,0.751678,134
CUST-000158,INV-CUST-000158-0040,11,Male,Suez,Real Estate,B2B,11.2,15744.98,666,63947.2,9738.17,0.201,5698.43,2025-03-16,2025-04-30,2025-04-27,-3.0,3,2025,0.6,0.4,-0.35,16,4.4864,-1.7,2,40,0.1523,0.0,0.279,410,0,0,1.0927,0.3,1.2,0.00046,0.665455,0.751678,134
CUST-000159,INV-CUST-000159-0001,10,Female,Giza,Construction,B2B,10.5,1805918.24,714,51891.28,4204.36,0.223,260242.51,2022-01-01,2022-01-16,2022-01-15,-1.0,1,2022,1.0,0.0,-1.0,-1,0.0,0.0,1,1,0.081,0.0,0.1113,0,0,0,1.3359,0.55,1.1,0.021768,0.752727,0.704698,126
CUST-000159,INV-CUST-000159-0002,10,Female,Giza,Construction,B2B,10.5,1805918.24,714,51891.28,4204.36,0.223,407976.65,2022-02-03,2022-04-04,2022-03-30,-5.0,2,2022,1.0,0.0,-3.0,-1,2.0,0.0,2,2,0.081,0.0,0.1113,33,0,0,1.3359,0.55,1.1732,0.034135,0.752727,0.704698,126
CUST-000159,INV-CUST-000159-0003,10,Female,Giza,Construction,B2B,10.5,1805918.24,714,51891.28,4204.36,0.223,376049.33,2022-02-12,2022-03-29,2022-03-30,1.0,2,2022,0.6667,0.3333,-1.6667,1,2.4944,0.0,-1,3,0.081,0.0111,0.2446,22,0,1,1.3359,0.55,1.1732,0.031462,0.752727,0.704698,126
CUST-000159,INV-CUST-000159-0004,10,Female,Giza,Construction,B2B,10.5,1805918.24,714,51891.28,4204.36,0.223,221255.53,2022-03-11,2022-05-10,2022-05-06,-4.0,3,2022,0.75,0.25,-2.25,1,2.3848,0.0,1,4,0.081,0.0,0.2113,29,0,0,1.3359,0.55,1.2,0.018504,0.752727,0.704698,126
CUST-000159,INV-CUST-000159-0008,10,Female,Giza,Construction,B2B,10.5,1805918.24,714,51891.28,4204.36,0.223,311978.51,2022-04-30,2022-05-15,2022-05-11,-4.0,4,2022,0.875,0.125,-3.0,1,1.8708,0.1,5,8,0.081,0.0,0.1613,-1,0,0,1.3359,0.55,1.1732,0.026099,0.752727,0.704698,126
CUST-000159,INV-CUST-000159-0005,10,Female,Giza,Construction,B2B,10.5,1805918.24,714,51891.28,4204.36,0.223,375002.58,2022-05-21,2022-07-05,2022-07-01,-4.0,5,2022,0.8,0.2,-2.6,1,2.245,-0.5,2,5,0.081,0.0,0.1913,80,0,0,1.3359,0.55,1.1,0.031375,0.752727,0.704698,126
CUST-000159,INV-CUST-000159-0006,10,Female,Giza,Construction,B2B,10.5,1805918.24,714,51891.28,4204.36,0.223,226519.97,2022-05-31,2022-07-15,2022-07-11,-4.0,5,2022,0.8333,0.1667,-2.8333,1,2.1148,-0.3,3,6,0.081,0.0,0.178,70,0,0,1.3359,0.55,1.1,0.018945,0.752727,0.704698,126
